year,from_country,to_country,traj_count
2009,TW,VN,1
2009,TZ,AT,1
2009,TZ,AU,3
2009,TZ,BE,4
2009,TZ,BW,1
2009,TZ,CH,1
2009,TZ,CN,6
2009,TZ,DE,1
2009,TZ,DK,3
2009,TZ,ES,1
2009,TZ,ET,2
2009,TZ,FI,1
2009,TZ,GB,14
2009,TZ,GH,1
2009,TZ,HK,1
2009,TZ,IE,4
2009,TZ,JP,3
2009,TZ,KE,9
2009,TZ,KR,2
2009,TZ,MY,1
2009,TZ,NL,6
2009,TZ,NO,4
2009,TZ,SE,6
2009,TZ,SS,1
2009,TZ,UG,3
2009,TZ,US,6
2009,TZ,ZA,2
2009,UA,AT,2
2009,UA,BE,2
2009,UA,BG,1
2009,UA,BJ,1
2009,UA,BY,1
2009,UA,CA,4
2009,UA,CH,3
2009,UA,CN,1
2009,UA,CU,1
2009,UA,CZ,4
2009,UA,DE,24
2009,UA,EC,1
2009,UA,ES,4
2009,UA,FI,1
2009,UA,FR,5
2009,UA,GB,7
2009,UA,GE,2
2009,UA,GH,1
2009,UA,HU,2
2009,UA,IE,1
2009,UA,IN,1
2009,UA,IR,1
2009,UA,IT,3
2009,UA,JO,2
2009,UA,JP,1
2009,UA,KZ,1
2009,UA,MA,1
2009,UA,MD,1
2009,UA,NG,1
2009,UA,NL,4
2009,UA,NO,1
2009,UA,PL,13
2009,UA,PT,2
2009,UA,RU,22
2009,UA,SA,1
2009,UA,SE,5
2009,UA,SG,1
2009,UA,SI,2
2009,UA,TR,1
2009,UA,UG,2
2009,UA,US,10
2009,UA,VN,1
2009,UA,ZM,1
2009,UG,AF,1
2009,UG,BD,1
2009,UG,BE,6
2009,UG,BW,1
2009,UG,CA,1
2009,UG,CD,1
2009,UG,CH,2
2009,UG,CN,1
2009,UG,GB,13
2009,UG,GH,1
2009,UG,IE,1
2009,UG,IN,1
2009,UG,IT,1
2009,UG,JP,1
2009,UG,KE,9
2009,UG,MT,1
2009,UG,MY,1
2009,UG,NG,1
2009,UG,NL,4
2009,UG,NO,6
2009,UG,RW,1
2009,UG,SA,1
2009,UG,SE,1
2009,UG,SL,1
2009,UG,SS,2
2009,UG,TZ,5
2009,UG,US,11
2009,UG,ZA,7
2009,US,AD,1
2009,US,AE,42
2009,US,AG,4
2009,US,AL,2
2009,US,AM,3
2009,US,AR,27
2009,US,AT,42
2009,US,AU,150
2009,US,AZ,1
2009,US,BA,1
2009,US,BB,1
2009,US,BD,9
2009,US,BE,42
2009,US,BF,1
2009,US,BG,4
2009,US,BH,2
2009,US,BM,3
2009,US,BO,2
2009,US,BQ,1
2009,US,BR,174
2009,US,BT,1
2009,US,BW,5
2009,US,BY,1
2009,US,BZ,1
2009,US,CA,333
2009,US,CD,1
2009,US,CG,1
2009,US,CH,149
2009,US,CL,52
2009,US,CN,313
2009,US,CO,62
2009,US,CR,12
2009,US,CU,2
2009,US,CV,2
2009,US,CY,19
2009,US,CZ,9
2009,US,DE,233
2009,US,DK,36
2009,US,DM,2
2009,US,DO,4
2009,US,EC,25
2009,US,EE,2
2009,US,EG,28
2009,US,ES,165
2009,US,ET,3
2009,US,FI,19
2009,US,FR,205
2009,US,GB,484
2009,US,GD,18
2009,US,GE,4
2009,US,GH,8
2009,US,GL,1
2009,US,GR,35
2009,US,GT,1
2009,US,GY,3
2009,US,HK,48
2009,US,HN,4
2009,US,HR,5
2009,US,HU,10
2009,US,ID,14
2009,US,IE,34
2009,US,IL,55
2009,US,IN,179
2009,US,IQ,4
2009,US,IR,5
2009,US,IS,6
2009,US,IT,97
2009,US,JM,4
2009,US,JO,29
2009,US,JP,169
2009,US,KE,16
2009,US,KG,1
2009,US,KN,5
2009,US,KR,240
2009,US,KW,12
2009,US,KY,1
2009,US,KZ,2
2009,US,LB,19
2009,US,LK,8
2009,US,LR,1
2009,US,LT,4
2009,US,LU,4
2009,US,LV,1
2009,US,LY,1
2009,US,MA,3
2009,US,ME,3
2009,US,MG,1
2009,US,MH,1
2009,US,MK,2
2009,US,ML,1
2009,US,MN,1
2009,US,MO,1
2009,US,MT,1
2009,US,MU,1
2009,US,MW,2
2009,US,MX,78
2009,US,MY,26
2009,US,MZ,1
2009,US,NG,5
2009,US,NI,1
2009,US,NL,75
2009,US,NO,20
2009,US,NZ,42
2009,US,OM,3
2009,US,PA,5
2009,US,PE,29
2009,US,PH,11
2009,US,PK,16
2009,US,PL,24
2009,US,PR,19
2009,US,PT,51
2009,US,PY,1
2009,US,QA,16
2009,US,RO,10
2009,US,RS,8
2009,US,RU,17
2009,US,RW,1
2009,US,SA,64
2009,US,SB,1
2009,US,SD,1
2009,US,SE,68
2009,US,SG,98
2009,US,SI,3
2009,US,SK,7
2009,US,SL,1
2009,US,SN,1
2009,US,SR,2
2009,US,SX,1
2009,US,SY,1
2009,US,TD,1
2009,US,TH,31
2009,US,TL,1
2009,US,TN,3
2009,US,TR,126
2009,US,TT,1
2009,US,TW,102
2009,US,TZ,5
2009,US,UA,7
2009,US,UG,2
2009,US,UY,6
2009,US,UZ,1
2009,US,VE,7
2009,US,VI,2
2009,US,VN,6
2009,US,YE,3
2009,US,ZA,33
2009,UY,AR,10
2009,UY,BR,9
2009,UY,CA,1
2009,UY,CL,3
2009,UY,CO,2
2009,UY,CR,1
2009,UY,CU,1
2009,UY,EC,1
2009,UY,ES,12
2009,UY,FR,1
2009,UY,GB,1
2009,UY,IL,1
2009,UY,MX,1
2009,UY,PY,1
2009,UY,SE,1
2009,UY,TN,1
2009,UY,US,3
2009,UZ,BE,2
2009,UZ,CZ,1
2009,UZ,DE,1
2009,UZ,GB,3
2009,UZ,IN,1
2009,UZ,JP,2
2009,UZ,KR,2
2009,UZ,KZ,1
2009,UZ,MY,5
2009,UZ,PL,1
2009,UZ,RU,7
2009,UZ,UA,1
2009,UZ,US,5
2009,VA,ES,1
2009,VA,IT,3
2009,VA,PL,1
2009,VE,AE,1
2009,VE,AR,6
2009,VE,AU,3
2009,VE,BB,1
2009,VE,BO,1
2009,VE,BR,6
2009,VE,CA,3
2009,VE,CL,3
2009,VE,CO,20
2009,VE,CR,2
2009,VE,CU,20
2009,VE,CW,2
2009,VE,DE,4
2009,VE,DO,2
2009,VE,EC,2
2009,VE,ES,57
2009,VE,FR,15
2009,VE,GB,2
2009,VE,GD,1
2009,VE,IL,1
2009,VE,JP,1
2009,VE,MX,6
2009,VE,NG,1
2009,VE,NL,1
2009,VE,PA,1
2009,VE,PE,3
2009,VE,PT,3
2009,VE,SE,4
2009,VE,US,9
2009,VI,GB,1
2009,VI,US,2
2009,VN,AT,1
2009,VN,AU,39
2009,VN,BE,20
2009,VN,CA,1
2009,VN,CH,1
2009,VN,CN,12
2009,VN,CZ,2
2009,VN,DE,22
2009,VN,DK,3
2009,VN,FR,32
2009,VN,GB,20
2009,VN,IE,2
2009,VN,IT,4
2009,VN,JP,27
2009,VN,KR,43
2009,VN,LA,2
2009,VN,MY,2
2009,VN,NL,14
2009,VN,NO,7
2009,VN,NZ,3
2009,VN,PH,3
2009,VN,PL,4
2009,VN,RO,1
2009,VN,RU,2
2009,VN,SE,3
2009,VN,SG,10
2009,VN,TH,12
2009,VN,TW,15
2009,VN,TZ,1
2009,VN,UA,1
2009,VN,US,16
2009,WS,NZ,1
2009,WS,TL,1
2009,XK,GB,1
2009,XK,NL,1
2009,XK,RO,1
2009,XK,RS,1
2009,XK,SD,1
2009,XK,US,1
2009,YE,AE,1
2009,YE,BH,1
2009,YE,CU,1
2009,YE,EG,3
2009,YE,GB,1
2009,YE,IN,1
2009,YE,IQ,3
2009,YE,IT,2
2009,YE,JO,2
2009,YE,KR,1
2009,YE,MY,18
2009,YE,OM,2
2009,YE,PS,1
2009,YE,PT,2
2009,YE,RW,1
2009,YE,SA,15
2009,YE,SD,1
2009,YE,TN,1
2009,YE,TR,1
2009,YE,US,1
2009,YT,FR,1
2009,ZA,AT,1
2009,ZA,AU,16
2009,ZA,BE,2
2009,ZA,BR,4
2009,ZA,BW,8
2009,ZA,CA,6
2009,ZA,CD,1
2009,ZA,CH,4
2009,ZA,CN,1
2009,ZA,CZ,1
2009,ZA,DE,6
2009,ZA,ES,1
2009,ZA,ET,1
2009,ZA,FI,3
2009,ZA,FJ,1
2009,ZA,FR,2
2009,ZA,GA,2
2009,ZA,GB,41
2009,ZA,GH,4
2009,ZA,HK,1
2009,ZA,IE,2
2009,ZA,IN,2
2009,ZA,IT,6
2009,ZA,JO,1
2009,ZA,KE,6
2009,ZA,MU,1
2009,ZA,MW,3
2009,ZA,MX,2
2009,ZA,MY,2
2009,ZA,NG,4
2009,ZA,NL,6
2009,ZA,NO,1
2009,ZA,NZ,6
2009,ZA,OM,1
2009,ZA,PT,2
2009,ZA,RE,1
2009,ZA,RW,2
2009,ZA,SA,3
2009,ZA,SD,3
2009,ZA,SE,6
2009,ZA,SO,1
2009,ZA,SZ,3
2009,ZA,TW,1
2009,ZA,TZ,4
2009,ZA,UA,1
2009,ZA,UG,1
2009,ZA,US,28
2009,ZA,ZM,3
2009,ZA,ZW,5
2009,ZM,CI,1
2009,ZM,CN,1
2009,ZM,FI,1
2009,ZM,GB,4
2009,ZM,IT,1
2009,ZM,KR,1
2009,ZM,NG,1
2009,ZM,NL,1
2009,ZM,NZ,1
2009,ZM,SE,1
2009,ZM,US,3
2009,ZM,YE,1
2009,ZM,ZA,5
2009,ZM,ZW,1
2009,ZW,AU,1
2009,ZW,BE,1
2009,ZW,BW,4
2009,ZW,CN,1
2009,ZW,DE,1
2009,ZW,EG,1
2009,ZW,ET,1
2009,ZW,GB,7
2009,ZW,IN,1
2009,ZW,IT,1
2009,ZW,KE,2
2009,ZW,LS,2
2009,ZW,MZ,1
2009,ZW,NL,7
2009,ZW,NO,1
2009,ZW,NZ,1
2009,ZW,RW,1
2009,ZW,TZ,1
2009,ZW,US,5
2009,ZW,ZA,61
2009,ZW,ZM,1
2010,AD,CH,1
2010,AD,ES,1
2010,AE,AF,2
2010,AE,AT,1
2010,AE,AU,7
2010,AE,BH,1
2010,AE,CA,5
2010,AE,CH,1
2010,AE,CN,1
2010,AE,CY,1
2010,AE,DE,2
2010,AE,DK,1
2010,AE,EG,5
2010,AE,FR,2
2010,AE,GB,19
2010,AE,HU,1
2010,AE,IN,10
2010,AE,JO,1
2010,AE,JP,1
2010,AE,KR,1
2010,AE,KW,2
2010,AE,LB,2
2010,AE,LK,1
2010,AE,MY,2
2010,AE,NL,2
2010,AE,PE,1
2010,AE,PH,1
2010,AE,PK,1
2010,AE,PT,1
2010,AE,QA,4
2010,AE,SA,7
2010,AE,SD,1
2010,AE,SE,1
2010,AE,SG,1
2010,AE,SY,2
2010,AE,TW,1
2010,AE,US,11
2010,AE,ZA,1
2010,AF,AE,1
2010,AF,AU,1
2010,AF,DE,1
2010,AF,DK,1
2010,AF,EG,1
2010,AF,FR,1
2010,AF,GB,3
2010,AF,IN,11
2010,AF,IQ,1
2010,AF,IS,1
2010,AF,KZ,1
2010,AF,PH,1
2010,AF,PK,2
2010,AF,TL,1
2010,AF,TR,1
2010,AF,US,1
2010,AG,US,1
2010,AI,US,1
2010,AL,BE,1
2010,AL,CH,1
2010,AL,DE,1
2010,AL,GB,2
2010,AL,HU,2
2010,AL,IT,8
2010,AL,MK,1
2010,AL,MY,1
2010,AL,NL,1
2010,AL,RS,2
2010,AL,SI,3
2010,AL,US,4
2010,AL,XK,3
2010,AM,AT,2
2010,AM,BE,2
2010,AM,CZ,1
2010,AM,ES,1
2010,AM,FR,1
2010,AM,GB,1
2010,AM,GR,1
2010,AM,IN,1
2010,AM,KG,1
2010,AM,KZ,1
2010,AM,LV,1
2010,AM,NG,1
2010,AM,NL,1
2010,AM,QA,1
2010,AM,RU,2
2010,AM,SE,1
2010,AM,SK,1
2010,AM,UA,1
2010,AM,US,2
2010,AO,BR,6
2010,AO,CU,4
2010,AO,ES,2
2010,AO,FR,1
2010,AO,GA,1
2010,AO,GB,1
2010,AO,ID,1
2010,AO,IN,1
2010,AO,NI,1
2010,AO,NO,1
2010,AO,PT,14
2010,AO,ZA,2
2010,AQ,AT,1
2010,AR,AT,2
2010,AR,AU,4
2010,AR,BA,1
2010,AR,BE,2
2010,AR,BR,27
2010,AR,CA,7
2010,AR,CH,4
2010,AR,CL,11
2010,AR,CO,34
2010,AR,CU,1
2010,AR,DE,13
2010,AR,DO,2
2010,AR,EC,12
2010,AR,ES,64
2010,AR,FI,1
2010,AR,FR,15
2010,AR,GB,15
2010,AR,GW,1
2010,AR,IT,10
2010,AR,JP,1
2010,AR,MX,6
2010,AR,NG,1
2010,AR,NL,1
2010,AR,PA,2
2010,AR,PE,7
2010,AR,PT,7
2010,AR,PY,4
2010,AR,SE,1
2010,AR,TW,1
2010,AR,UG,1
2010,AR,US,38
2010,AR,UY,6
2010,AR,VE,3
2010,AS,US,1
2010,AT,AL,2
2010,AT,AU,10
2010,AT,BE,6
2010,AT,BG,1
2010,AT,BR,4
2010,AT,CA,4
2010,AT,CH,31
2010,AT,CN,7
2010,AT,CO,2
2010,AT,CU,1
2010,AT,CY,1
2010,AT,CZ,2
2010,AT,DE,85
2010,AT,DK,7
2010,AT,EG,2
2010,AT,ES,8
2010,AT,ET,1
2010,AT,FI,3
2010,AT,FR,9
2010,AT,GB,46
2010,AT,GH,1
2010,AT,GR,1
2010,AT,HK,2
2010,AT,HR,3
2010,AT,HU,5
2010,AT,ID,1
2010,AT,IE,6
2010,AT,IN,3
2010,AT,IR,5
2010,AT,IT,4
2010,AT,JP,2
2010,AT,KE,1
2010,AT,KG,1
2010,AT,KR,3
2010,AT,LI,1
2010,AT,LU,1
2010,AT,ME,1
2010,AT,MK,1
2010,AT,MX,3
2010,AT,NG,1
2010,AT,NL,9
2010,AT,NO,5
2010,AT,NZ,1
2010,AT,PK,4
2010,AT,PL,4
2010,AT,PT,4
2010,AT,RO,1
2010,AT,RS,1
2010,AT,SE,9
2010,AT,SI,2
2010,AT,SK,1
2010,AT,SY,1
2010,AT,TH,2
2010,AT,TR,5
2010,AT,TZ,1
2010,AT,UG,1
2010,AT,US,36
2010,AT,VN,1
2010,AT,ZA,1
2010,AT,ZW,1
2010,AU,AE,10
2010,AU,AF,1
2010,AU,AT,7
2010,AU,BD,6
2010,AU,BE,4
2010,AU,BG,1
2010,AU,BH,1
2010,AU,BN,1
2010,AU,BR,14
2010,AU,BT,2
2010,AU,BW,1
2010,AU,CA,33
2010,AU,CD,1
2010,AU,CH,20
2010,AU,CL,5
2010,AU,CN,38
2010,AU,CO,1
2010,AU,CY,1
2010,AU,DE,43
2010,AU,DK,8
2010,AU,EE,1
2010,AU,EG,3
2010,AU,ES,3
2010,AU,FI,4
2010,AU,FJ,1
2010,AU,FR,25
2010,AU,GB,134
2010,AU,HK,16
2010,AU,ID,40
2010,AU,IE,6
2010,AU,IL,4
2010,AU,IN,24
2010,AU,IQ,4
2010,AU,IR,16
2010,AU,IS,1
2010,AU,IT,5
2010,AU,JO,5
2010,AU,JP,17
2010,AU,KE,2
2010,AU,KH,6
2010,AU,KR,6
2010,AU,KW,3
2010,AU,LK,4
2010,AU,LS,1
2010,AU,LY,1
2010,AU,MN,1
2010,AU,MO,1
2010,AU,MV,2
2010,AU,MW,1
2010,AU,MX,3
2010,AU,MY,32
2010,AU,MZ,1
2010,AU,NC,1
2010,AU,NG,1
2010,AU,NL,16
2010,AU,NO,5
2010,AU,NZ,31
2010,AU,OM,2
2010,AU,PG,3
2010,AU,PH,3
2010,AU,PK,3
2010,AU,PL,5
2010,AU,PT,2
2010,AU,QA,3
2010,AU,SA,14
2010,AU,SC,1
2010,AU,SE,12
2010,AU,SG,28
2010,AU,SI,2
2010,AU,SS,2
2010,AU,TH,15
2010,AU,TL,1
2010,AU,TR,1
2010,AU,TT,1
2010,AU,TW,1
2010,AU,TZ,1
2010,AU,UG,1
2010,AU,US,110
2010,AU,VE,1
2010,AU,VN,18
2010,AU,ZA,13
2010,AX,FI,1
2010,AZ,AT,1
2010,AZ,CN,1
2010,AZ,DE,2
2010,AZ,FI,1
2010,AZ,GB,3
2010,AZ,IR,2
2010,AZ,LT,1
2010,AZ,RU,6
2010,AZ,SE,2
2010,AZ,TR,8
2010,AZ,UA,1
2010,BA,AT,1
2010,BA,CO,1
2010,BA,DE,2
2010,BA,ES,2
2010,BA,GR,1
2010,BA,HR,4
2010,BA,IT,2
2010,BA,JP,1
2010,BA,PL,1
2010,BA,RS,7
2010,BA,SA,1
2010,BA,SI,1
2010,BA,US,1
2010,BB,CA,1
2010,BB,FR,1
2010,BB,GB,3
2010,BB,US,2
2010,BD,AE,1
2010,BD,AU,33
2010,BD,BE,4
2010,BD,BN,1
2010,BD,CA,13
2010,BD,CH,2
2010,BD,CN,12
2010,BD,DE,14
2010,BD,DK,4
2010,BD,ES,1
2010,BD,FI,4
2010,BD,FR,1
2010,BD,GB,51
2010,BD,HK,1
2010,BD,IN,8
2010,BD,IT,9
2010,BD,JP,45
2010,BD,KR,28
2010,BD,LY,1
2010,BD,MY,18
2010,BD,NG,1
2010,BD,NL,7
2010,BD,NO,2
2010,BD,NP,1
2010,BD,NZ,5
2010,BD,OM,1
2010,BD,PH,2
2010,BD,PK,1
2010,BD,PT,1
2010,BD,QA,1
2010,BD,RU,1
2010,BD,SA,2
2010,BD,SE,25
2010,BD,SG,6
2010,BD,SS,1
2010,BD,TH,9
2010,BD,TW,1
2010,BD,US,29
2010,BE,AL,1
2010,BE,AR,1
2010,BE,AT,7
2010,BE,AU,7
2010,BE,BA,1
2010,BE,BD,6
2010,BE,BF,1
2010,BE,BG,2
2010,BE,BO,3
2010,BE,BR,12
2010,BE,CA,16
2010,BE,CD,5
2010,BE,CH,18
2010,BE,CI,1
2010,BE,CL,4
2010,BE,CM,1
2010,BE,CN,6
2010,BE,CO,2
2010,BE,CR,1
2010,BE,CU,1
2010,BE,CZ,2
2010,BE,DE,31
2010,BE,DK,3
2010,BE,EC,5
2010,BE,EE,2
2010,BE,EG,3
2010,BE,ES,36
2010,BE,ET,4
2010,BE,FI,2
2010,BE,FR,62
2010,BE,GB,46
2010,BE,GH,3
2010,BE,GM,1
2010,BE,GR,8
2010,BE,HK,1
2010,BE,HT,1
2010,BE,HU,2
2010,BE,ID,2
2010,BE,IE,4
2010,BE,IL,2
2010,BE,IN,2
2010,BE,IR,2
2010,BE,IT,21
2010,BE,JO,1
2010,BE,JP,4
2010,BE,KE,4
2010,BE,LK,1
2010,BE,LT,4
2010,BE,LU,2
2010,BE,LY,1
2010,BE,MA,3
2010,BE,MX,2
2010,BE,NG,1
2010,BE,NL,48
2010,BE,NO,1
2010,BE,NP,2
2010,BE,NZ,2
2010,BE,PE,3
2010,BE,PL,9
2010,BE,PS,1
2010,BE,PT,26
2010,BE,RO,3
2010,BE,RS,2
2010,BE,RU,1
2010,BE,RW,2
2010,BE,SA,3
2010,BE,SE,10
2010,BE,SG,1
2010,BE,SI,1
2010,BE,SK,1
2010,BE,SN,2
2010,BE,SY,1
2010,BE,TH,2
2010,BE,TN,2
2010,BE,TR,4
2010,BE,TW,3
2010,BE,TZ,3
2010,BE,UG,1
2010,BE,US,37
2010,BE,VE,1
2010,BE,VG,1
2010,BE,VN,5
2010,BE,ZA,4
2010,BE,ZM,1
2010,BE,ZW,1
2010,BF,CI,1
2010,BF,DE,1
2010,BF,FR,9
2010,BF,GB,1
2010,BF,GH,2
2010,BF,MT,1
2010,BF,NE,1
2010,BF,NL,1
2010,BF,SE,2
2010,BF,SN,1
2010,BF,US,4
2010,BF,ZA,1
2010,BG,AT,2
2010,BG,BE,2
2010,BG,BR,2
2010,BG,CH,1
2010,BG,CN,1
2010,BG,CZ,1
2010,BG,DE,6
2010,BG,EG,1
2010,BG,ES,2
2010,BG,FI,1
2010,BG,GB,16
2010,BG,GR,2
2010,BG,HU,1
2010,BG,IL,1
2010,BG,IT,4
2010,BG,MK,2
2010,BG,NL,3
2010,BG,PT,1
2010,BG,RO,1
2010,BG,SE,3
2010,BG,US,3
2010,BG,VN,1
2010,BH,AE,3
2010,BH,AU,3
2010,BH,GB,3
2010,BH,IE,1
2010,BH,IN,2
2010,BH,JO,2
2010,BH,KW,2
2010,BH,NL,1
2010,BH,OM,1
2010,BH,SA,3
2010,BH,US,1
2010,BI,BE,3
2010,BI,CD,1
2010,BI,CN,1
2010,BI,IN,1
2010,BJ,BE,1
2010,BJ,CI,3
2010,BJ,CM,1
2010,BJ,CN,1
2010,BJ,EG,1
2010,BJ,FR,7
2010,BJ,IN,1
2010,BJ,NG,2
2010,BJ,NL,1
2010,BM,GB,1
2010,BN,AU,4
2010,BN,DE,1
2010,BN,GB,3
2010,BN,JP,1
2010,BN,MY,1
2010,BN,OM,1
2010,BO,AR,2
2010,BO,BR,2
2010,BO,CL,5
2010,BO,CO,2
2010,BO,CU,1
2010,BO,DE,2
2010,BO,EG,1
2010,BO,ES,9
2010,BO,GB,1
2010,BO,IT,1
2010,BO,JP,1
2010,BO,MX,2
2010,BO,NL,1
2010,BO,PE,7
2010,BR,AE,1
2010,BR,AO,4
2010,BR,AQ,1
2010,BR,AR,51
2010,BR,AT,9
2010,BR,AU,23
2010,BR,BB,1
2010,BR,BD,2
2010,BR,BE,14
2010,BR,BG,3
2010,BR,BO,4
2010,BR,BV,2
2010,BR,CA,32
2010,BR,CG,1
2010,BR,CH,12
2010,BR,CI,1
2010,BR,CL,13
2010,BR,CN,6
2010,BR,CO,34
2010,BR,CR,4
2010,BR,CV,2
2010,BR,CZ,4
2010,BR,DE,69
2010,BR,DK,2
2010,BR,EC,6
2010,BR,ES,120
2010,BR,FI,3
2010,BR,FR,139
2010,BR,GA,1
2010,BR,GB,82
2010,BR,GT,1
2010,BR,GW,1
2010,BR,HK,1
2010,BR,HT,1
2010,BR,HU,2
2010,BR,IE,3
2010,BR,IL,2
2010,BR,IT,47
2010,BR,JP,14
2010,BR,KR,1
2010,BR,LY,1
2010,BR,MA,1
2010,BR,MH,1
2010,BR,MX,12
2010,BR,MZ,7
2010,BR,NC,1
2010,BR,NL,23
2010,BR,NO,3
2010,BR,NZ,2
2010,BR,PA,5
2010,BR,PE,24
2010,BR,PK,1
2010,BR,PL,1
2010,BR,PR,1
2010,BR,PT,236
2010,BR,PY,13
2010,BR,RU,2
2010,BR,SE,7
2010,BR,SG,2
2010,BR,SI,1
2010,BR,TG,1
2010,BR,TL,1
2010,BR,TT,1
2010,BR,TW,1
2010,BR,US,237
2010,BR,UY,5
2010,BR,VE,1
2010,BT,AU,4
2010,BT,DE,1
2010,BT,IN,3
2010,BT,IT,1
2010,BT,TH,1
2010,BT,US,2
2010,BW,AU,1
2010,BW,GB,2
2010,BW,KE,1
2010,BW,MU,1
2010,BW,NG,1
2010,BW,US,2
2010,BW,ZA,12
2010,BW,ZW,2
2010,BY,BE,1
2010,BY,CN,2
2010,BY,CZ,1
2010,BY,DE,5
2010,BY,DK,1
2010,BY,EC,1
2010,BY,ES,1
2010,BY,FI,1
2010,BY,FR,1
2010,BY,GB,1
2010,BY,GR,1
2010,BY,HU,1
2010,BY,KZ,1
2010,BY,LT,1
2010,BY,MD,1
2010,BY,NL,1
2010,BY,PL,3
2010,BY,PT,2
2010,BY,RU,7
2010,BY,SE,1
2010,BY,SK,1
2010,BY,TJ,1
2010,BY,TR,1
2010,BY,TW,1
2010,BY,UA,1
2010,BY,US,7
2010,BY,VN,1
2010,BZ,GB,2
2010,BZ,US,2
2010,CA,AE,12
2010,CA,AM,1
2010,CA,AR,3
2010,CA,AT,8
2010,CA,AU,66
2010,CA,BD,7
2010,CA,BE,9
2010,CA,BG,1
2010,CA,BH,1
2010,CA,BO,1
2010,CA,BR,33
2010,CA,BW,1
2010,CA,BY,1
2010,CA,CH,24
2010,CA,CI,2
2010,CA,CL,7
2010,CA,CN,42
2010,CA,CO,8
2010,CA,CV,1
2010,CA,CY,1
2010,CA,DE,43
2010,CA,DK,7
2010,CA,EC,3
2010,CA,EG,15
2010,CA,ES,22
2010,CA,ET,2
2010,CA,FI,4
2010,CA,FJ,1
2010,CA,FR,63
2010,CA,GB,122
2010,CA,GD,1
2010,CA,GH,2
2010,CA,GR,4
2010,CA,HK,8
2010,CA,HR,1
2010,CA,HU,1
2010,CA,ID,2
2010,CA,IE,10
2010,CA,IL,9
2010,CA,IN,23
2010,CA,IQ,4
2010,CA,IR,7
2010,CA,IS,1
2010,CA,IT,7
2010,CA,JM,2
2010,CA,JO,4
2010,CA,JP,12
2010,CA,KE,2
2010,CA,KR,10
2010,CA,KW,2
2010,CA,KY,1
2010,CA,KZ,1
2010,CA,LB,2
2010,CA,LU,2
2010,CA,LY,1
2010,CA,MA,5
2010,CA,MX,10
2010,CA,MY,2
2010,CA,NL,17
2010,CA,NO,5
2010,CA,NZ,15
2010,CA,OM,2
2010,CA,PH,3
2010,CA,PK,5
2010,CA,PL,3
2010,CA,PS,1
2010,CA,PT,7
2010,CA,QA,8
2010,CA,RO,1
2010,CA,RS,1
2010,CA,RU,2
2010,CA,SA,18
2010,CA,SE,17
2010,CA,SG,6
2010,CA,SN,1
2010,CA,TH,4
2010,CA,TN,4
2010,CA,TR,9
2010,CA,TW,5
2010,CA,UG,1
2010,CA,US,398
2010,CA,UY,1
2010,CA,UZ,1
2010,CA,VE,1
2010,CA,VN,1
2010,CA,ZA,6
2010,CA,ZW,1
2010,CD,BE,4
2010,CD,BR,2
2010,CD,CM,4
2010,CD,CN,1
2010,CD,CR,1
2010,CD,ES,1
2010,CD,FR,1
2010,CD,GB,2
2010,CD,HT,1
2010,CD,JP,2
2010,CD,KE,4
2010,CD,LS,1
2010,CD,MG,1
2010,CD,RW,1
2010,CD,SN,1
2010,CD,TD,1
2010,CD,UA,1
2010,CD,US,1
2010,CD,ZA,3
2010,CD,ZM,1
2010,CF,CN,1
2010,CF,FR,1
2010,CF,LR,1
2010,CG,CO,3
2010,CG,IT,1
2010,CG,SN,1
2010,CH,AE,2
2010,CH,AR,3
2010,CH,AT,23
2010,CH,AU,16
2010,CH,BD,1
2010,CH,BE,10
2010,CH,BF,2
2010,CH,BG,1
2010,CH,BO,2
2010,CH,BR,9
2010,CH,BT,1
2010,CH,CA,23
2010,CH,CL,2
2010,CH,CM,1
2010,CH,CN,9
2010,CH,CO,4
2010,CH,CR,1
2010,CH,CV,1
2010,CH,CZ,4
2010,CH,DE,93
2010,CH,DK,4
2010,CH,EE,1
2010,CH,EG,2
2010,CH,ES,29
2010,CH,FI,8
2010,CH,FJ,1
2010,CH,FR,64
2010,CH,GB,62
2010,CH,GR,2
2010,CH,HK,3
2010,CH,HU,3
2010,CH,ID,2
2010,CH,IE,4
2010,CH,IL,2
2010,CH,IN,11
2010,CH,IR,2
2010,CH,IS,1
2010,CH,IT,30
2010,CH,JP,9
2010,CH,KE,2
2010,CH,KR,4
2010,CH,KW,1
2010,CH,LB,1
2010,CH,LU,3
2010,CH,LV,1
2010,CH,MA,1
2010,CH,MX,5
2010,CH,MY,1
2010,CH,NL,20
2010,CH,NO,6
2010,CH,NZ,4
2010,CH,OM,1
2010,CH,PE,1
2010,CH,PL,3
2010,CH,PR,1
2010,CH,PT,12
2010,CH,RO,3
2010,CH,RS,3
2010,CH,RU,1
2010,CH,SA,2
2010,CH,SE,23
2010,CH,SG,7
2010,CH,SK,1
2010,CH,SN,2
2010,CH,TH,1
2010,CH,TN,1
2010,CH,TR,3
2010,CH,TW,2
2010,CH,TZ,1
2010,CH,US,105
2010,CH,UY,1
2010,CH,VN,2
2010,CH,ZA,3
2010,CI,BF,1
2010,CI,BJ,1
2010,CI,CN,1
2010,CI,ES,1
2010,CI,FR,4
2010,CI,GN,1
2010,CI,NG,1
2010,CI,SA,1
2010,CI,SN,1
2010,CK,CO,1
2010,CL,AE,1
