year,country,continent,centrality_score,rank
2018,SG,Asia,0.009243,25.0
2018,TC,North America,0.000122,180.0
2018,TG,Africa,0.000146,166.0
2018,TH,Asia,0.003598,49.0
2018,TN,Africa,0.000664,92.0
2018,TR,Asia,0.011653,22.0
2018,UA,Europe,0.001537,64.0
2018,UG,Africa,0.001292,70.0
2018,US,North America,0.129817,1.0
2018,VE,South America,0.00135,69.0
2018,ZA,Africa,0.006397,37.0
2018,AF,Asia,0.000466,110.0
2018,IS,Europe,0.001082,77.0
2018,DM,North America,7.8e-05,199.0
2018,AG,North America,0.000142,171.0
2018,AI,North America,6e-05,215.0
2018,AM,Asia,0.000398,120.0
2018,AL,Europe,0.000488,106.0
2018,DK,Europe,0.012353,19.0
2018,GH,Africa,0.002033,59.0
2018,HR,Europe,0.001276,71.0
2018,HU,Europe,0.003426,50.0
2018,SI,Europe,0.001105,74.0
2018,XK,Other,0.000144,169.0
2018,AR,South America,0.004877,43.0
2018,CL,South America,0.008076,29.0
2018,EE,Europe,0.00199,60.0
2018,KG,Asia,0.000241,136.0
2018,UZ,Asia,0.000474,109.0
2018,AQ,Other,5.6e-05,223.0
2018,AO,Africa,0.000534,102.0
2018,CD,Africa,0.000449,114.0
2018,CW,North America,0.000138,176.0
2018,PY,South America,0.00092,85.0
2018,BO,South America,0.000564,98.0
2018,CR,North America,0.001408,68.0
2018,DO,North America,0.001091,75.0
2018,EC,South America,0.006831,34.0
2018,HN,North America,0.000461,111.0
2018,IL,Asia,0.004905,42.0
2018,MX,North America,0.010919,23.0
2018,NI,North America,0.000413,118.0
2018,PA,North America,0.001001,81.0
2018,PE,South America,0.005935,39.0
2018,SV,North America,0.00038,124.0
2018,TT,North America,0.000219,140.0
2018,UY,South America,0.000908,86.0
2018,AS,Oceania,6e-05,215.0
2018,BA,Europe,0.000323,130.0
2018,KE,Africa,0.00255,53.0
2018,LR,Africa,0.000226,139.0
2018,LT,Europe,0.001159,73.0
2018,LU,Europe,0.002448,54.0
2018,MD,Europe,0.000191,148.0
2018,MN,Asia,0.000386,121.0
2018,MZ,Africa,0.000601,97.0
2018,NP,Asia,0.00126,72.0
2018,QA,Asia,0.002109,57.0
2018,SK,Europe,0.001049,79.0
2018,SN,Africa,0.000371,125.0
2018,TW,Asia,0.006409,36.0
2018,TZ,Africa,0.000952,84.0
2018,VN,Asia,0.003744,48.0
2018,BT,Asia,0.000194,145.0
2018,CX,Oceania,5.1e-05,234.0
2018,ET,Africa,0.001632,63.0
2018,FJ,Oceania,0.00056,99.0
2018,FK,South America,0.000149,165.0
2018,JM,North America,0.000172,154.0
2018,KH,Asia,0.00049,104.0
2018,LC,North America,7e-05,208.0
2018,LY,Africa,0.000459,113.0
2018,MG,Africa,0.000172,154.0
2018,MM,Asia,0.000361,126.0
2018,MU,Africa,0.000194,145.0
2018,MV,Asia,0.000172,154.0
2018,MW,Africa,0.000642,93.0
2018,PG,Oceania,0.000275,134.0
2018,PR,North America,0.001017,80.0
2018,RW,Africa,0.00086,87.0
2018,SB,Oceania,0.000162,159.0
2018,SO,Africa,0.000336,128.0
2018,TL,Asia,0.000182,151.0
2018,VI,North America,9.3e-05,188.0
2018,WS,Oceania,0.000105,183.0
2018,ZM,Africa,0.000542,101.0
2018,AW,North America,0.000151,164.0
2018,AX,Europe,5.3e-05,231.0
2018,GE,Asia,0.000489,105.0
2018,ZW,Africa,0.000806,89.0
2018,BB,North America,0.000198,142.0
2018,GM,Africa,0.000177,153.0
2018,SL,Africa,0.000196,144.0
2018,BF,Africa,0.000421,117.0
2018,BI,Africa,0.000137,177.0
2018,BJ,Africa,0.000382,123.0
2018,BW,Africa,0.000433,116.0
2018,BY,Europe,0.000293,132.0
2018,ME,Europe,0.000132,178.0
2018,MT,Europe,0.000483,107.0
2018,SY,Asia,0.000232,137.0
2018,CI,Africa,0.000511,103.0
2018,GN,Africa,0.000168,158.0
2018,LA,Asia,0.000192,147.0
2018,ML,Africa,0.000232,137.0
2018,MR,Africa,7.6e-05,201.0
2018,RE,Africa,0.000214,141.0
2018,TD,Africa,0.000141,172.0
2018,BM,North America,5.5e-05,228.0
2018,BQ,North America,6.3e-05,213.0
2018,BS,North America,0.000146,166.0
2018,BV,Oceania,5.7e-05,222.0
2018,BZ,North America,9.1e-05,189.0
2018,CV,Africa,0.000298,131.0
2018,FM,Oceania,7.2e-05,206.0
2018,GW,Africa,9.8e-05,186.0
2018,HT,North America,0.00016,162.0
2018,MC,Europe,0.000118,181.0
2018,VA,Europe,0.000103,184.0
2018,SZ,Africa,0.000245,135.0
2018,CG,Africa,0.000188,149.0
2018,GF,South America,8.4e-05,194.0
2018,SS,Africa,0.000182,151.0
2018,VC,North America,7.1e-05,207.0
2018,CF,Africa,6.5e-05,210.0
2018,GA,Africa,0.000185,150.0
2018,LI,Europe,0.000106,182.0
2018,NE,Africa,0.000162,159.0
2018,YE,Asia,0.000334,129.0
2018,ER,Africa,7.5e-05,203.0
2018,NC,Oceania,0.000197,143.0
2018,ST,Africa,5.6e-05,223.0
2018,UM,North America,7.5e-05,203.0
2018,GD,North America,0.000289,133.0
2018,SR,South America,8e-05,198.0
2018,GP,North America,7.4e-05,205.0
2018,SJ,Europe,0.000102,185.0
2018,FO,Europe,0.000152,163.0
2018,GL,North America,0.000162,159.0
2018,KN,North America,0.000144,169.0
2018,GQ,Africa,6e-05,215.0
2018,TV,Oceania,5.4e-05,229.0
2018,VU,Oceania,0.000139,173.0
2018,SC,Africa,7.7e-05,200.0
2018,KM,Africa,6.6e-05,209.0
2018,PF,Oceania,0.000139,173.0
2018,SM,Europe,8.1e-05,196.0
2018,YT,Africa,5.4e-05,229.0
2018,IM,Europe,5.9e-05,219.0
2018,GG,Europe,5.6e-05,223.0
2018,GI,Europe,8.6e-05,193.0
2018,GU,Oceania,8.8e-05,191.0
2018,LS,Africa,0.000139,173.0
2018,IO,Oceania,5.1e-05,234.0
2018,JE,Europe,5.8e-05,221.0
2018,TF,Oceania,4.5e-05,236.0
2018,MH,Oceania,7.6e-05,201.0
2018,KP,Asia,5.9e-05,219.0
2018,TM,Asia,6e-05,215.0
2018,KY,North America,0.000127,179.0
2018,MF,North America,5.3e-05,231.0
2018,MP,Oceania,6.5e-05,210.0
2018,MQ,North America,9.7e-05,187.0
2018,MS,North America,6.5e-05,210.0
2018,NF,Oceania,5.6e-05,223.0
2018,NR,Oceania,4.5e-05,236.0
2018,PM,North America,6.1e-05,214.0
2018,PN,Oceania,5.3e-05,231.0
2018,TJ,Asia,0.000145,168.0
2018,SH,Africa,8.4e-05,194.0
2018,SX,North America,8.1e-05,196.0
2018,TO,Oceania,8.7e-05,192.0
2018,DJ,Africa,4.5e-05,236.0
2018,VG,North America,5.6e-05,223.0
2018,GS,Other,4.5e-05,236.0
2019,ES,Europe,0.045881,5.0
2019,AD,Europe,0.000117,177.0
2019,PE,South America,0.006841,33.0
2019,PT,Europe,0.018575,14.0
2019,AF,Asia,0.000491,105.0
2019,AE,Asia,0.005592,40.0
2019,AL,Europe,0.000355,122.0
2019,AT,Europe,0.012219,20.0
2019,AU,Oceania,0.030934,7.0
2019,AZ,Asia,0.000384,117.0
2019,BA,Europe,0.000472,108.0
2019,BD,Asia,0.004364,47.0
2019,BE,Europe,0.017504,16.0
2019,BH,Asia,0.00043,112.0
2019,BR,South America,0.024235,12.0
2019,CA,North America,0.030165,8.0
2019,CH,Europe,0.028151,9.0
2019,CM,Africa,0.000605,96.0
2019,CN,Asia,0.055367,4.0
2019,CO,South America,0.011698,22.0
2019,CU,North America,0.00085,86.0
2019,CY,Europe,0.002518,56.0
2019,DE,Europe,0.057554,3.0
2019,DK,Europe,0.012633,19.0
2019,DZ,Africa,0.000395,116.0
2019,EC,South America,0.006151,38.0
2019,EG,Africa,0.004412,45.0
2019,ET,Africa,0.001858,61.0
2019,FI,Europe,0.00877,26.0
2019,FR,Europe,0.035166,6.0
2019,GB,Europe,0.08689,2.0
2019,GR,Europe,0.004552,44.0
2019,HK,Asia,0.007797,28.0
2019,IE,Europe,0.009506,25.0
2019,IN,Asia,0.017115,17.0
2019,IQ,Asia,0.002776,54.0
2019,IR,Asia,0.002853,53.0
2019,IS,Europe,0.000968,80.0
2019,IT,Europe,0.027541,10.0
2019,JO,Asia,0.002396,57.0
2019,JP,Asia,0.018914,13.0
2019,KE,Africa,0.002639,55.0
2019,KR,Asia,0.012936,18.0
2019,KW,Asia,0.000936,81.0
2019,KY,North America,9.4e-05,188.0
2019,KZ,Asia,0.001674,64.0
2019,LB,Asia,0.001593,67.0
2019,LK,Asia,0.001891,60.0
2019,MA,Africa,0.001012,78.0
2019,MX,North America,0.010203,23.0
2019,MY,Asia,0.007263,32.0
2019,NG,Africa,0.00358,50.0
2019,NL,Europe,0.026001,11.0
2019,NO,Europe,0.008737,27.0
2019,NZ,Oceania,0.006199,37.0
2019,OM,Asia,0.001047,77.0
2019,PK,Asia,0.005125,41.0
2019,PL,Europe,0.007702,29.0
2019,QA,Asia,0.00201,58.0
2019,RE,Africa,0.000157,154.0
2019,RS,Europe,0.001058,76.0
2019,RU,Europe,0.004831,42.0
2019,SA,Asia,0.00763,30.0
2019,SD,Africa,0.000493,104.0
2019,SE,Europe,0.018038,15.0
2019,SG,Asia,0.009509,24.0
2019,SY,Asia,0.000269,127.0
2019,TN,Africa,0.000512,101.0
2019,TR,Asia,0.012144,21.0
2019,TW,Asia,0.006271,36.0
2019,UA,Europe,0.001639,65.0
2019,US,North America,0.130236,1.0
2019,VE,South America,0.000778,89.0
2019,YE,Asia,0.000291,126.0
2019,ZA,Africa,0.005684,39.0
2019,AI,North America,6.2e-05,215.0
2019,AM,Asia,0.0003,125.0
2019,TJ,Asia,0.000117,177.0
2019,UG,Africa,0.001236,71.0
2019,BB,North America,0.000145,160.0
2019,AG,North America,5.9e-05,220.0
2019,AO,Africa,0.000574,98.0
2019,KG,Asia,0.000265,128.0
2019,MK,Europe,0.000366,121.0
2019,MT,Europe,0.000519,100.0
2019,XK,Other,0.000219,138.0
2019,LU,Europe,0.00295,52.0
2019,LV,Europe,0.000554,99.0
2019,RO,Europe,0.001724,63.0
2019,CD,Africa,0.000382,118.0
2019,CL,South America,0.007445,31.0
2019,CZ,Europe,0.006599,34.0
2019,PR,North America,0.000935,82.0
2019,AQ,Other,5.4e-05,230.0
2019,AR,South America,0.004639,43.0
2019,BO,South America,0.000692,93.0
2019,CR,North America,0.001159,74.0
2019,DO,North America,0.000825,88.0
2019,GT,North America,0.00041,115.0
2019,NI,North America,0.000345,123.0
2019,PA,North America,0.001105,75.0
2019,PY,South America,0.000838,87.0
2019,SV,North America,0.000247,131.0
2019,UY,South America,0.000927,83.0
2019,AS,Oceania,7.1e-05,207.0
2019,BF,Africa,0.000415,113.0
2019,BG,Europe,0.000704,91.0
2019,BT,Asia,0.000205,143.0
2019,BY,Europe,0.000235,135.0
2019,EE,Europe,0.001929,59.0
2019,GE,Asia,0.000714,90.0
2019,GH,Africa,0.001766,62.0
2019,HR,Europe,0.000975,79.0
2019,HU,Europe,0.003321,51.0
2019,ID,Asia,0.006469,35.0
2019,IL,Asia,0.004393,46.0
2019,LI,Europe,0.000196,144.0
2019,LT,Europe,0.001211,72.0
2019,MD,Europe,0.000243,133.0
2019,PH,Asia,0.001591,68.0
2019,PS,Asia,0.000483,106.0
2019,SI,Europe,0.001606,66.0
2019,SK,Europe,0.001368,70.0
2019,TH,Asia,0.003865,49.0
2019,UZ,Asia,0.000649,95.0
2019,VN,Asia,0.003995,48.0
2019,ZM,Africa,0.000589,97.0
2019,ZW,Africa,0.000704,91.0
2019,BN,Asia,0.000188,148.0
2019,BW,Africa,0.000455,110.0
2019,FJ,Oceania,0.000411,114.0
2019,GG,Europe,4.4e-05,239.0
2019,KH,Asia,0.000495,103.0
2019,KN,North America,0.000153,155.0
2019,LY,Africa,0.000467,109.0
2019,MG,Africa,0.000134,167.0
2019,MM,Asia,0.000498,102.0
2019,MN,Asia,0.000372,119.0
2019,MO,Asia,0.001209,73.0
2019,MU,Africa,0.000149,158.0
2019,MW,Africa,0.000477,107.0
2019,NP,Asia,0.001376,69.0
2019,PF,Oceania,9.9e-05,186.0
2019,PG,Oceania,0.00012,176.0
2019,SB,Oceania,6.6e-05,212.0
2019,SC,Africa,0.00011,182.0
2019,SZ,Africa,0.000179,150.0
2019,TZ,Africa,0.000874,85.0
2019,WS,Oceania,7.7e-05,202.0
2019,AW,North America,6.8e-05,208.0
2019,AX,Europe,6.4e-05,214.0
2019,ME,Europe,0.000238,134.0
2019,BS,North America,0.000148,159.0
2019,JM,North America,0.000178,151.0
2019,SL,Africa,0.000186,149.0
2019,SO,Africa,0.000216,139.0
2019,SS,Africa,0.000176,153.0
2019,BI,Africa,0.000143,162.0
2019,BJ,Africa,0.000252,130.0
2019,CI,Africa,0.000329,124.0
2019,ER,Africa,0.000105,184.0
2019,GN,Africa,0.000134,167.0
2019,HT,North America,0.000124,172.0
2019,ML,Africa,0.000228,136.0
2019,RW,Africa,0.000905,84.0
2019,SN,Africa,0.000452,111.0
2019,SR,South America,7.9e-05,201.0
2019,TD,Africa,6.7e-05,210.0
2019,NE,Africa,0.000142,163.0
2019,TG,Africa,0.000214,140.0
2019,CG,Africa,0.000134,167.0
2019,MZ,Africa,0.000651,94.0
2019,BL,North America,5e-05,236.0
2019,BM,North America,7.5e-05,203.0
2019,BQ,North America,5.3e-05,232.0
2019,CV,Africa,0.000247,131.0
2019,GD,North America,0.000223,137.0
2019,GM,Africa,0.00026,129.0
2019,GW,Africa,0.000192,147.0
2019,HN,North America,0.000367,120.0
2019,IO,Oceania,5.5e-05,226.0
2019,TL,Asia,0.000194,146.0
2019,VA,Europe,0.000105,184.0
2019,BV,Oceania,5.5e-05,226.0
2019,LS,Africa,0.000141,164.0
2019,BZ,North America,9.1e-05,192.0
2019,GF,South America,0.000121,174.0
2019,GL,North America,0.000214,140.0
2019,TT,North America,0.000212,142.0
2019,VC,North America,9.3e-05,189.0
2019,CC,Oceania,5e-05,236.0
2019,CF,Africa,0.000111,181.0
2019,LR,Africa,0.000151,156.0
2019,MC,Europe,0.000116,179.0
2019,MQ,North America,8.2e-05,199.0
2019,VG,North America,7.5e-05,203.0
2019,GP,North America,0.000122,173.0
2019,CK,Oceania,5.7e-05,222.0
2019,GY,South America,0.000121,174.0
2019,GQ,Africa,5.7e-05,222.0
2019,KP,Asia,6.1e-05,217.0
2019,LA,Asia,0.000145,160.0
2019,MV,Asia,0.000177,152.0
2019,CW,North America,8.8e-05,193.0
2019,KM,Africa,8.4e-05,196.0
2019,DM,North America,8.5e-05,195.0
2019,FK,South America,8.3e-05,197.0
2019,SJ,Europe,0.000195,145.0
2019,VU,Oceania,9.2e-05,191.0
2019,DJ,Africa,5.3e-05,232.0
2019,FO,Europe,0.00015,157.0
2019,EH,Africa,5e-05,236.0
2019,NC,Oceania,0.000141,164.0
2019,PW,Oceania,7.2e-05,205.0
2019,TV,Oceania,4.4e-05,239.0
2019,FM,Oceania,6.7e-05,210.0
2019,GA,Africa,0.000106,183.0
2019,GI,Europe,6e-05,219.0
2019,JE,Europe,6.2e-05,215.0
2019,LC,North America,7.2e-05,205.0
2019,MS,North America,5.7e-05,222.0
2019,SH,Africa,4.4e-05,239.0
2019,SM,Europe,9.7e-05,187.0
2019,GS,Other,6.1e-05,217.0
2019,GU,Oceania,0.000126,171.0
2019,IM,Europe,9.3e-05,189.0
2019,PN,Oceania,5.3e-05,232.0
2019,KI,Oceania,5.7e-05,222.0
2019,MR,Africa,0.000131,170.0
2019,MH,Oceania,5.5e-05,226.0
2019,MP,Oceania,8e-05,200.0
2019,TM,Asia,8.3e-05,197.0
2019,NF,Oceania,5.2e-05,235.0
2019,TC,North America,6.8e-05,208.0
2019,SX,North America,5.4e-05,230.0
2019,HM,Oceania,4.4e-05,239.0
2019,ST,Africa,0.000137,166.0
2019,TK,Oceania,5.8e-05,221.0
2019,TO,Oceania,5.5e-05,226.0
2019,UM,North America,6.5e-05,213.0
2019,VI,North America,0.000115,180.0
2019,YT,Africa,8.7e-05,194.0
2020,AF,Asia,0.000486,110.0
2020,AD,Europe,0.000138,168.0
2020,AL,Europe,0.000452,114.0
2020,EC,South America,0.005629,39.0
2020,ES,Europe,0.048667,5.0
2020,FR,Europe,0.037917,6.0
2020,AE,Asia,0.004933,44.0
2020,AT,Europe,0.015729,18.0
2020,AU,Oceania,0.025109,11.0
2020,BH,Asia,0.000511,107.0
2020,BR,South America,0.019779,12.0
2020,BY,Europe,0.000349,125.0
2020,CA,North America,0.025487,10.0
2020,CH,Europe,0.03306,7.0
2020,CL,South America,0.006804,34.0
2020,CM,Africa,0.001069,78.0
2020,CN,Asia,0.057129,4.0
2020,CO,South America,0.012162,21.0
2020,CU,North America,0.000565,104.0
2020,CY,Europe,0.002906,53.0
2020,CZ,Europe,0.007273,31.0
2020,DE,Europe,0.0651,3.0
2020,DK,Europe,0.014267,19.0
2020,DZ,Africa,0.000486,110.0
2020,EG,Africa,0.004738,45.0
2020,ER,Africa,8e-05,192.0
2020,ET,Africa,0.001991,61.0
2020,FI,Europe,0.008882,27.0
2020,GB,Europe,0.083859,2.0
2020,GE,Asia,0.000649,98.0
2020,GR,Europe,0.005524,40.0
2020,HK,Asia,0.008707,28.0
2020,HU,Europe,0.004213,49.0
2020,IE,Europe,0.009104,26.0
2020,IN,Asia,0.017254,16.0
2020,IR,Asia,0.002273,55.0
2020,IT,Europe,0.028979,9.0
2020,JO,Asia,0.001997,60.0
2020,JP,Asia,0.018136,15.0
2020,KR,Asia,0.013924,20.0
2020,KW,Asia,0.000654,97.0
2020,KZ,Asia,0.001507,69.0
2020,LB,Asia,0.000928,84.0
2020,LK,Asia,0.001791,65.0
2020,LS,Africa,0.00013,172.0
2020,MA,Africa,0.001072,77.0
2020,MX,North America,0.011223,23.0
2020,MY,Asia,0.007582,30.0
2020,NG,Africa,0.003538,51.0
2020,NL,Europe,0.029485,8.0
2020,NO,Europe,0.009909,24.0
2020,NP,Asia,0.001254,72.0
2020,NZ,Oceania,0.005095,42.0
2020,OM,Asia,0.000643,99.0
2020,PE,South America,0.006548,35.0
2020,PH,Asia,0.002148,58.0
2020,PK,Asia,0.006487,36.0
2020,PR,North America,0.000621,100.0
2020,PS,Asia,0.000576,103.0
2020,PT,Europe,0.016379,17.0
2020,QA,Asia,0.001881,63.0
2020,RO,Europe,0.002059,59.0
2020,RS,Europe,0.001147,74.0
2020,RU,Europe,0.005957,37.0
2020,SA,Asia,0.005921,38.0
2020,SD,Africa,0.000556,105.0
2020,SE,Europe,0.019106,14.0
2020,SG,Asia,0.007766,29.0
2020,SS,Africa,0.000325,128.0
2020,SY,Asia,0.00024,140.0
2020,TN,Africa,0.000839,89.0
2020,TR,Asia,0.012006,22.0
2020,US,North America,0.107742,1.0
2020,ZA,Africa,0.005098,41.0
2020,ZW,Africa,0.000493,109.0
2020,BD,Asia,0.004347,46.0
2020,BL,North America,5.4e-05,218.0
2020,GH,Africa,0.00262,54.0
2020,TH,Asia,0.004137,50.0
2020,AG,North America,7.4e-05,200.0
2020,JM,North America,0.00016,160.0
2020,AI,North America,4.8e-05,230.0
2020,MK,Europe,0.000385,121.0
2020,MT,Europe,0.000758,92.0
2020,SI,Europe,0.001583,66.0
2020,XK,Other,0.000282,135.0
2020,AM,Asia,0.000395,120.0
2020,PL,Europe,0.009802,25.0
2020,AO,Africa,0.000722,93.0
2020,ID,Asia,0.007034,32.0
2020,MZ,Africa,0.000586,102.0
2020,ST,Africa,0.000128,173.0
2020,AR,South America,0.005079,43.0
2020,AQ,Other,7.7e-05,196.0
2020,BE,Europe,0.019731,13.0
2020,BO,South America,0.000797,91.0
2020,CR,North America,0.001223,73.0
2020,DO,North America,0.000979,81.0
2020,GT,North America,0.000665,96.0
2020,HN,North America,0.000291,132.0
2020,IL,Asia,0.004304,47.0
2020,NI,North America,0.000466,112.0
2020,PA,North America,0.00127,71.0
2020,PY,South America,0.00083,90.0
2020,SV,North America,0.000376,123.0
2020,TW,Asia,0.006956,33.0
2020,UY,South America,0.000842,88.0
2020,VE,South America,0.000958,83.0
2020,AS,Oceania,5e-05,225.0
2020,BA,Europe,0.000344,126.0
2020,BG,Europe,0.000962,82.0
2020,HR,Europe,0.001143,75.0
2020,LI,Europe,0.000161,159.0
2020,LU,Europe,0.003458,52.0
2020,LV,Europe,0.00085,87.0
2020,MD,Europe,0.000286,134.0
2020,SK,Europe,0.001555,67.0
2020,UA,Europe,0.001815,64.0
2020,UG,Africa,0.00109,76.0
2020,UZ,Asia,0.000903,85.0
2020,VN,Asia,0.004304,47.0
2020,ZM,Africa,0.000689,94.0
2020,BN,Asia,0.000244,139.0
2020,BS,North America,0.000104,182.0
2020,BT,Asia,0.000192,144.0
2020,BW,Africa,0.000312,129.0
2020,CD,Africa,0.000459,113.0
2020,EE,Europe,0.0022,56.0
2020,EH,Africa,4.3e-05,232.0
2020,FJ,Oceania,0.000326,127.0
2020,FM,Oceania,5.2e-05,224.0
2020,IS,Europe,0.001004,79.0
2020,KE,Africa,0.001897,62.0
2020,KH,Asia,0.000683,95.0
2020,LA,Asia,0.000163,156.0
2020,MM,Asia,0.000426,116.0
2020,MN,Asia,0.000431,115.0
2020,MO,Asia,0.00153,68.0
2020,MU,Africa,0.000145,167.0
2020,NC,Oceania,0.00019,145.0
2020,NR,Oceania,4.3e-05,232.0
2020,PF,Oceania,0.000163,156.0
2020,PG,Oceania,0.000135,169.0
2020,SB,Oceania,6.5e-05,206.0
2020,TD,Africa,0.000114,178.0
2020,TL,Asia,9.3e-05,187.0
2020,TZ,Africa,0.001001,80.0
2020,AW,North America,7.1e-05,202.0
2020,IQ,Asia,0.002186,57.0
2020,AX,Europe,5.9e-05,211.0
2020,AZ,Asia,0.00054,106.0
2020,ML,Africa,0.000272,137.0
2020,BB,North America,0.000179,149.0
2020,TT,North America,0.000153,162.0
2020,VC,North America,7.7e-05,196.0
2020,MV,Asia,0.000171,153.0
2020,SO,Africa,0.000382,122.0
2020,BF,Africa,0.000396,119.0
2020,BI,Africa,0.000159,161.0
2020,GN,Africa,0.000131,170.0
2020,LT,Europe,0.00144,70.0
2020,MC,Europe,0.000108,181.0
2020,MG,Africa,0.000162,158.0
2020,MQ,North America,7.9e-05,193.0
2020,RE,Africa,0.000276,136.0
2020,RW,Africa,0.000863,86.0
2020,SL,Africa,0.000237,141.0
2020,WS,Oceania,6.8e-05,204.0
2020,YE,Asia,0.000367,124.0
2020,BJ,Africa,0.000289,133.0
2020,CI,Africa,0.000424,117.0
2020,MR,Africa,0.000113,179.0
2020,NE,Africa,0.000232,142.0
2020,TG,Africa,0.000151,165.0
2020,TJ,Asia,0.000152,164.0
2020,SN,Africa,0.000595,101.0
2020,BM,North America,7.9e-05,193.0
2020,BQ,North America,6.4e-05,208.0
2020,BV,Oceania,4.3e-05,232.0
2020,CG,Africa,0.000175,151.0
2020,GW,Africa,0.0001,183.0
2020,HT,North America,0.000153,162.0
2020,MW,Africa,0.000511,107.0
2020,SR,South America,4.3e-05,232.0
2020,VG,North America,4.9e-05,228.0
2020,TC,North America,8.9e-05,188.0
2020,JE,Europe,6.4e-05,208.0
2020,LR,Africa,0.00018,148.0
2020,BZ,North America,0.000122,175.0
2020,CW,North America,9.9e-05,184.0
2020,GD,North America,0.000176,150.0
2020,GM,Africa,0.0002,143.0
2020,KG,Asia,0.000415,118.0
2020,LY,Africa,0.00031,130.0
2020,SZ,Africa,0.000293,131.0
2020,GA,Africa,0.000122,175.0
2020,CF,Africa,9.7e-05,185.0
2020,CV,Africa,0.000262,138.0
2020,KP,Asia,5.4e-05,218.0
2020,GI,Europe,0.000147,166.0
2020,KM,Africa,5.8e-05,212.0
2020,IO,Oceania,4.9e-05,228.0
2020,CX,Oceania,6.6e-05,205.0
2020,SJ,Europe,0.000167,155.0
2020,SM,Europe,5.4e-05,218.0
2020,DJ,Africa,7.3e-05,201.0
2020,DM,North America,5e-05,225.0
2020,FO,Europe,7e-05,203.0
2020,LC,North America,5.3e-05,221.0
2020,GQ,Africa,7.6e-05,199.0
2020,GU,Oceania,8.6e-05,189.0
2020,FK,South America,6.5e-05,206.0
2020,GF,South America,0.000175,151.0
2020,GP,North America,0.000131,170.0
2020,UM,North America,8.4e-05,191.0
2020,YT,Africa,7.7e-05,196.0
2020,GL,North America,0.000185,147.0
2020,GY,South America,0.00019,145.0
2020,KY,North America,4.8e-05,230.0
2020,ME,Europe,0.000128,173.0
2020,GG,Europe,5.8e-05,212.0
2020,MP,Oceania,4.3e-05,232.0
2020,TM,Asia,4.3e-05,232.0
2020,IM,Europe,6.4e-05,208.0
2020,SC,Africa,0.000111,180.0
2020,VA,Europe,0.000171,153.0
2020,KI,Oceania,7.8e-05,195.0
2020,KN,North America,9.5e-05,186.0
2020,MH,Oceania,5e-05,225.0
2020,NF,Oceania,5.3e-05,221.0
2020,SX,North America,0.000116,177.0
2020,CK,Oceania,4.3e-05,232.0
2020,TO,Oceania,5.6e-05,216.0
2020,VU,Oceania,8.5e-05,190.0
2020,PN,Oceania,5.7e-05,214.0
2020,SH,Africa,5.7e-05,214.0
2020,TV,Oceania,5.5e-05,217.0
2020,VI,North America,5.3e-05,221.0
2020,GS,Other,4.3e-05,232.0
2021,EC,South America,0.005937,38.0
2021,AD,Europe,0.000297,129.0
2021,ES,Europe,0.047552,5.0
2021,FR,Europe,0.035454,6.0
2021,IR,Asia,0.001868,61.0
2021,US,North America,0.127284,1.0
2021,VE,South America,0.001104,74.0
2021,AT,Europe,0.014765,18.0
2021,AE,Asia,0.005143,39.0
2021,AU,Oceania,0.017747,15.0
2021,AZ,Asia,0.000469,113.0
2021,BB,North America,0.000143,165.0
2021,BD,Asia,0.004057,46.0
2021,BE,Europe,0.020045,11.0
2021,BH,Asia,0.000572,103.0
2021,BN,Asia,0.00025,135.0
2021,BR,South America,0.018509,13.0
2021,CA,North America,0.031614,7.0
2021,CH,Europe,0.031105,8.0
2021,CL,South America,0.006785,34.0
2021,CN,Asia,0.062633,4.0
2021,CY,Europe,0.002274,56.0
2021,CZ,Europe,0.006177,37.0
2021,DE,Europe,0.064313,3.0
2021,DK,Europe,0.013633,20.0
2021,DZ,Africa,0.000515,109.0
2021,EE,Europe,0.002172,57.0
2021,EG,Africa,0.004473,44.0
2021,ER,Africa,0.000116,180.0
2021,ET,Africa,0.001328,67.0
2021,FI,Europe,0.009913,26.0
2021,GB,Europe,0.080638,2.0
2021,GH,Africa,0.002566,53.0
2021,GR,Europe,0.004814,40.0
2021,HK,Asia,0.010128,25.0
2021,ID,Asia,0.006911,33.0
2021,IE,Europe,0.010629,22.0
2021,IL,Asia,0.004502,43.0
2021,IN,Asia,0.0188,12.0
2021,IQ,Asia,0.002129,58.0
2021,IT,Europe,0.030406,9.0
2021,JO,Asia,0.002105,59.0
2021,JP,Asia,0.015604,17.0
2021,KE,Africa,0.002296,55.0
2021,KR,Asia,0.013987,19.0
2021,KW,Asia,0.00095,81.0
2021,LB,Asia,0.000799,87.0
2021,LK,Asia,0.001983,60.0
2021,LU,Europe,0.003753,48.0
2021,LV,Europe,0.000774,89.0
2021,MA,Africa,0.00108,76.0
2021,MN,Asia,0.000455,115.0
2021,MT,Europe,0.000718,93.0
2021,MX,North America,0.010547,23.0
2021,MY,Asia,0.007752,31.0
2021,NG,Africa,0.00347,49.0
2021,NL,Europe,0.028546,10.0
2021,NO,Europe,0.010224,24.0
2021,NP,Asia,0.000988,79.0
2021,NZ,Oceania,0.003122,52.0
2021,OM,Asia,0.001238,70.0
2021,PH,Asia,0.002366,54.0
2021,PK,Asia,0.007766,30.0
2021,PL,Europe,0.008296,29.0
2021,PT,Europe,0.015703,16.0
2021,QA,Asia,0.001801,62.0
